Time	Fx	Fy	Fz	COPx	COPy	COPz	Ty
3334	-27.08	32.2	6.1	2131.17	0	1075.41	10366.8
3335	-41.73	63.17	-17.62	2802.38	0	929.39	5387.51
3336	-75.3	106.05	-3.59	2380.22	0	959.09	-3807.48
3337	-36.93	151.82	26.17	2669.27	0	964.43	-8451.5
3338	-128.56	235.29	46.84	2533.15	0	953.29	19414.9
3339	-143.74	332.79	51.5	2526.7	0	960.23	32015.4
3340	-142.21	330.51	72.25	2576.62	0	968.51	-13630.4
3341	-144.27	382.69	84.15	2521.81	0	977.13	35662.9
3342	-54.47	383.3	35.55	2563.43	0	966.98	32828.1
3343	-60.65	448.15	15.49	2514.11	0	985.5	-1877.2
3344	-67.67	491.64	21.9	2548.74	0	982.89	29698.1
3345	-21.59	599.67	-34.03	2495.08	0	980.37	-453.39
3346	-42.04	630.95	-32.2	2511.56	0	985.59	-14618.3
3347	-114.36	770.87	17.01	2467.52	0	984.58	14876.7
3348	-124.28	830.84	43.64	2470.93	0	993.4	8574.26
3349	-147.48	920.1	26.4	2448.45	0	988.03	11552.9
3350	-124.44	971.22	66.99	2457.45	0	999.66	29815.5
3351	-138.85	1047.97	18.08	2424.88	0	1000.41	18623.3
3352	-127.64	1125.34	-44.86	2435.2	0	1000.02	-1216.05
3353	-109.25	1135.86	-56.38	2423.91	0	1005.15	8702.2
3354	-103.84	1210.17	-54.47	2405.7	0	1005.28	773.25
3355	-94.53	1243.13	-75.84	2422.67	0	1007.21	-3520.95
3356	-103.53	1289.83	-88.2	2383.58	0	1006.36	16908.9
3357	-95.67	1321.72	-43.41	2399.43	0	1011.23	-867.28
3358	-112.69	1316.07	-50.2	2383.76	0	1007.62	3807.62
3359	-84.46	1374.21	-48.6	2373.82	0	1006.9	15467
3360	-103.3	1342.32	-34.64	2379.69	0	1007.58	8171.51
3361	-104.22	1382.9	-14.04	2351.35	0	1006.17	10113.4
3362	-75.76	1370.09	-20.98	2373.91	0	1005.8	8914.61
3363	-123.29	1388.4	-26.09	2345.28	0	1003.06	13150.2
3364	-84.3	1386.26	8.7	2351.45	0	1005.62	14323.9
3365	-95.06	1387.79	8.09	2343.34	0	1001.65	9969.45
3366	-96.21	1400.15	7.4	2328.53	0	1002.36	14426.8
3367	-64.09	1385.96	25.86	2344.95	0	1003.69	18121
3368	-100.48	1410.37	26.32	2316.5	0	1001.21	12618.9
3369	-52.95	1397.86	24.8	2326.57	0	1001.43	12696.5
3370	-68.28	1407.62	24.95	2303.41	0	1000.9	19221.3
3371	-63.48	1400.15	33.04	2306.91	0	1000.76	11067.5
3372	-40.74	1399.23	28.23	2300.34	0	999.11	15039.3
3373	-49.13	1386.72	28	2282.36	0	1001.14	16195.3
3374	-17.93	1387.33	34.56	2292.1	0	1000.52	13917.9
3375	-19.84	1371.61	33.11	2265.67	0	1000.36	15820.8
3376	8.16	1371.46	25.18	2271.88	0	999.94	15278.7
3377	11.22	1353	20.45	2256	0	999.6	14434
3378	29.68	1328.28	32.65	2247.38	0	1003.6	15862.8
3379	51.65	1319.58	18.08	2255.42	0	999.17	11077.7
3380	41.96	1304.17	10.68	2223.95	0	999.79	17802.6
3381	83.39	1276.86	21.29	2235.83	0	1002.02	13095.6
3382	67.21	1258.39	12.89	2217.72	0	1000.77	15962.6
3383	91.55	1209.87	9.54	2212.78	0	1003.56	15552.2
3384	96.59	1190.03	6.03	2207.37	0	1003.39	16043
3385	97.96	1150.82	5.19	2194.32	0	1003.46	14977.5
3386	131.91	1132.51	-1.68	2195.29	0	1002.71	12852.9
3387	110.93	1079.25	-9.54	2173.15	0	1004.28	16590.7
3388	145.26	1051.33	-9.16	2182.63	0	1003.13	10908.2
3389	133.21	1013.03	-11.37	2165.69	0	1003.9	13827.3
3390	139.08	957.49	-21.74	2155.85	0	1005.47	14077
3391	156.48	924.53	-18.16	2156.51	0	1005.11	10143.6
3392	138.24	884.25	-18.39	2139.42	0	1004.66	15505.6
3393	154.65	827.48	-24.19	2138.25	0	1007.69	12048.4
3394	156.78	792.24	-26.93	2137.48	0	1005.97	12730.4
3395	142.29	744.02	-24.95	2121.93	0	1005.96	10161.2
3396	152.97	690.16	-31.28	2107.16	0	1006.68	11538.5
3397	151.6	654.45	-28.23	2124.1	0	1005.67	13657.4
3398	134.28	597.69	-33.34	2086.68	0	1003.67	10954.7
3399	146.64	552.06	-30.9	2092.56	0	1005.32	9789.09
3400	126.65	504.91	-27.24	2103.05	0	1007.45	13907.4
3401	124.97	462.49	-31.81	2069.15	0	1003.54	9704.96
3402	115.66	418.55	-24.11	2072.98	0	1003.34	9616.45
3403	102.62	362.55	-26.7	2048.87	0	1006.16	15135.3
3404	116.65	349.43	-21.51	2100.12	0	1004.5	4846.85
3405	77.13	276.95	-23.19	2034.22	0	1003.66	10526
3406	91.78	277.4	-16.56	2076.41	0	1000.82	8415.89
3407	77.29	225.22	-21.21	2041.68	0	1000.92	9837.49
3408	63.4	206.45	-14.57	2076.67	0	991.51	7970.83
3409	58.29	185.39	-9.61	2058.98	0	1000	6171.31
3410	45.39	139.01	-16.86	1962.57	0	1007.95	12506.2
3411	49.06	145.57	-9.77	2135.4	0	993.7	9289.64
3412	24.87	94.45	-12.51	1935.34	0	989.79	7320.75
3413	49.59	108.64	-9.77	2072.7	0	986.92	8939.8
3414	13.43	69.27	-9.38	1988.47	0	985.52	11529.9
3415	32.04	69.43	-1.68	2089.33	0	994.33	5557.99
3416	22.43	59.05	-0.76	2058.83	0	1001.59	7289.19
3417	18.39	36.01	-6.87	2104.12	0	952.24	9092.09
3418	20.52	46.23	-0.61	2039.82	0	1002.48	5780.94
3419	-0	-0	-0	2149	0	976.7	-0
3420	-0	-0	-0	2149	0	976.7	-0
3421	-0	-0	-0	2149	0	976.7	-0
3422	-0	-0	-0	2149	0	976.7	-0
3423	-0	-0	-0	2149	0	976.7	-0
3424	-0	-0	-0	2149	0	976.7	-0
3425	-0	-0	-0	2149	0	976.7	-0
3426	-0	-0	-0	2149	0	976.7	-0
3427	-0	-0	-0	2149	0	976.7	-0
