Devices,,,,,,,,,,,,,
1000,,,,,,,,,,,,,
,,Fx1 - Voltage,Fy1 - Voltage,Fz1 - Voltage,Fx2 - Voltage,Fy2 - Voltage,Fz2 - Voltage,Fx3 - Voltage,Fy3 - Voltage,Fz3 - Voltage,Fx4 - Voltage,Fy4 - Voltage,Fz4 - Voltage
Frame,Sub Frame,Fx1,Fy1,Fz1,Fx2,Fy2,Fz2,Fx3,Fy3,Fz3,Fx4,Fy4,Fz4
,,V,V,V,V,V,V,V,V,V,V,V,V
3167,1,0.0561813,-0.0463443,-0.210312,0.337668,-0.0911108,0.229164,-0.0341736,-0.459049,-0.167401,0.0569638,0.084653,0.205527
3167,2,0.100432,-0.0365787,-0.198715,0.281516,-0.0782935,0.199257,-0.103143,-0.543277,-0.157025,0.0566586,0.169797,0.189047
3167,3,0.118132,-0.014606,-0.212448,0.242148,-0.0761572,0.203835,-0.152887,-0.625675,-0.156415,0.0285825,0.184751,0.252524
3167,4,0.154448,-0.0377994,-0.170029,0.198203,-0.0328223,0.164162,-0.193475,-0.686405,-0.14024,0.0450619,0.21893,0.258627
3167,5,0.134612,-0.0576358,-0.177658,0.191184,-0.0209204,0.207191,-0.174554,-0.716922,-0.120709,0.155841,0.211911,0.301047
3167,6,0.140105,-0.107379,-0.156296,0.190574,0.0227197,0.196205,-0.173334,-0.711429,-0.0990417,0.141803,0.208249,0.305014
3167,7,0.126982,-0.139118,-0.15416,0.195151,0.071853,0.176979,-0.130914,-0.672672,-0.12193,0.132342,0.21893,0.313559
3167,8,0.141631,-0.139423,-0.160568,0.214683,0.0810083,0.176674,-0.112909,-0.649173,-0.0947693,0.0764951,0.239987,0.261984
3167,9,0.14102,-0.163837,-0.136765,0.22689,0.112136,0.165382,-0.0884949,-0.590274,-0.124677,0.221148,0.288816,0.180197
3168,0,0.144072,-0.174213,-0.134628,0.241843,0.102371,0.191628,-0.0842224,-0.52222,-0.13017,0.0847348,0.217404,0.178061
3168,1,0.137968,-0.226703,-0.124252,0.229941,0.135635,0.184914,-0.0732361,-0.398319,-0.152142,0.0819882,0.135923,0.154868
3168,2,0.168791,-0.252033,-0.131271,0.236655,0.125259,0.219398,-0.0506531,-0.231082,-0.170758,0.139361,-0.00659454,0.17562
3168,3,0.202361,-0.28133,-0.136765,0.242759,0.143569,0.217567,-0.0500427,-0.115116,-0.186627,0.269366,-0.0828885,0.163412
3168,4,0.233488,-0.236469,-0.170029,0.242148,0.152419,0.197731,-0.0222717,0.00268219,-0.213177,0.238238,-0.147891,0.171957
3168,5,0.228606,-0.180011,-0.193832,0.250388,0.166458,0.167213,-0.00823364,0.030148,-0.20036,0.222369,-0.132327,0.149069
3168,6,0.247221,-0.124164,-0.220993,0.250693,0.147537,0.168739,0.00488892,0.052731,-0.202802,0.313311,-0.106997,0.153952
3168,7,0.204802,-0.0780826,-0.212448,0.242454,0.146316,0.159584,0.0546326,0.0322842,-0.189069,0.275775,-0.0764798,0.148764
3168,8,0.211516,-0.0539737,-0.220383,0.287009,0.114578,0.181252,0.0854553,0.0414395,-0.188763,0.161029,-0.0520657,0.103293
3168,9,0.203276,-0.0799136,-0.18895,0.333091,0.0922998,0.187355,0.149237,0.13818,-0.218671,0.244952,-0.0777005,0.0645355
3169,0,0.18466,-0.122943,-0.184372,0.370627,0.0739893,0.205971,0.184637,0.208981,-0.279095,0.161029,-0.114932,0.048056
3169,1,0.140715,-0.191608,-0.181931,0.42678,0.0855859,0.205666,0.211493,0.218136,-0.285809,0.205584,-0.14667,0.0520233
3169,2,0.118437,-0.213581,-0.177963,0.414878,0.0791772,0.224281,0.226752,0.184872,-0.282758,0.184222,-0.170169,0.0773529
3169,3,0.0757126,-0.232196,-0.162094,0.437461,0.0645288,0.242592,0.243536,0.110714,-0.243695,0.176898,-0.182986,0.120078
3169,4,0.0747971,-0.189777,-0.158737,0.434104,0.0642236,0.217567,0.238959,0.0612759,-0.211041,0.125628,-0.192752,0.120993
3169,5,0.0552658,-0.113483,-0.187729,0.400535,0.0468286,0.216042,0.234076,0.0496793,-0.195172,0.202227,-0.231509,0.14144
3169,6,0.0421432,-0.0884586,-0.202682,0.380393,0.0565942,0.208412,0.196234,0.0997281,-0.210736,0.126849,-0.264163,0.152426
3169,7,0.0131516,-0.0661807,-0.215195,0.355063,0.0840601,0.203529,0.15412,0.153134,-0.246747,0.105182,-0.309939,0.198813
3169,8,-0.00882111,-0.0997501,-0.209396,0.290977,0.0865015,0.2313,0.0842346,0.111325,-0.215619,0.0838193,-0.36365,0.244589
3169,9,-0.0185867,-0.115924,-0.168503,0.230857,0.0590356,0.233742,0.0274719,0.0713467,-0.204633,0.036517,-0.382876,0.25466
3170,0,-0.0179764,-0.0817447,-0.161484,0.216819,-0.0401465,0.270973,-0.0183044,-0.00403168,-0.178998,-0.00132477,-0.455508,0.308066
3170,1,0.00308075,-0.0191837,-0.164841,0.186606,-0.10759,0.262428,-0.0814758,-0.115726,-0.14848,0.0407895,-0.418887,0.290671
3170,2,-0.0240799,0.0256772,-0.192001,0.14968,-0.148484,0.243202,-0.146478,-0.216739,-0.142072,0.0166806,-0.377383,0.307761
3170,3,-0.0487991,0.035748,-0.208176,0.0810156,-0.146042,0.225807,-0.223993,-0.296695,-0.13078,-0.0171939,-0.299258,0.304709
3170,4,-0.083284,0.0308652,-0.225266,0.0108252,-0.118577,0.218788,-0.281366,-0.300663,-0.145734,-0.0391666,-0.207705,0.279074
3170,5,-0.126314,0.0354428,-0.251205,-0.0459375,-0.0999609,0.22123,-0.343927,-0.307376,-0.175946,-0.0748721,-0.255008,0.36788
3170,6,-0.183687,0.0256772,-0.255173,-0.0688257,-0.0569312,0.192848,-0.383905,-0.34827,-0.193951,-0.158795,-0.179324,0.368185
3170,7,-0.28531,0.0656552,-0.278366,-0.0859155,-0.0932471,0.231911,-0.396722,-0.421512,-0.179303,-0.243329,-0.0920438,0.364218
3170,8,-0.332613,0.0922055,-0.248764,-0.103311,-0.117661,0.213905,-0.421747,-0.441349,-0.186627,-0.318402,-0.0133084,0.290366
3170,9,-0.390291,0.136456,-0.252731,-0.116128,-0.147874,0.2136,-0.433038,-0.423038,-0.197003,-0.34068,0.0870944,0.222006
3171,0,-0.367708,0.184063,-0.278671,-0.144814,-0.190903,0.235878,-0.512079,-0.323246,-0.2263,-0.366925,0.0599338,0.191489
3171,1,-0.43149,0.107769,-0.259445,-0.156106,-0.125901,0.203835,-0.501093,-0.177066,-0.285199,-0.395612,0.0315524,0.140829
3171,2,-0.459261,0.073895,-0.278366,-0.160073,-0.114304,0.251442,-0.517877,-0.0687289,-0.295575,-0.441083,-0.0453519,0.129233
3171,3,-0.48398,0.0400204,-0.260666,-0.168008,-0.0825659,0.248085,-0.482477,0.0130582,-0.31236,-0.440168,-0.108218,0.134421
3171,4,-0.452242,0.087933,-0.261887,-0.135659,-0.123765,0.261818,-0.458368,0.0615811,-0.323956,-0.430707,-0.143924,0.148154
3171,5,-0.405244,0.156903,-0.269516,-0.137795,-0.178696,0.278603,-0.445245,0.0594449,-0.33891,-0.379438,-0.120425,0.154257
3171,6,-0.358553,0.164227,-0.254868,-0.139626,-0.157944,0.253578,-0.455316,0.0304532,-0.332196,-0.344342,-0.0261258,0.120383
3171,7,-0.359773,0.124249,-0.253036,-0.150918,-0.104233,0.253273,-0.478204,-0.000674743,-0.335858,-0.33946,0.0202609,0.117026
3171,8,-0.343294,0.0330014,-0.227707,-0.155801,-0.0337378,0.25663,-0.472711,0.0170255,-0.319073,-0.318402,0.022092,0.0865082
3171,9,-0.298433,-0.0414615,-0.217026,-0.106057,0.00227295,0.273415,-0.440973,0.0808072,-0.324567,-0.2888,-0.073428,0.105734
3172,0,-0.209627,-0.0719791,-0.210312,-0.0483789,0.00624023,0.299965,-0.368036,0.130856,-0.319073,-0.209149,-0.212283,0.170432
3172,1,-0.143098,-0.1086,-0.181625,0.033103,0.0239404,0.286537,-0.290826,0.0710416,-0.27757,-0.163983,-0.247073,0.200644
3172,2,-0.104341,-0.118671,-0.188339,0.0907812,0.0102075,0.287758,-0.235895,-0.0314975,-0.242169,-0.128278,-0.247378,0.250693
3172,3,-0.0948807,-0.160785,-0.15538,0.137473,0.044082,0.235268,-0.17608,-0.193546,-0.177472,-0.109052,-0.107913,0.226279
3172,4,-0.0536819,-0.13454,-0.199936,0.195457,0.0132593,0.243813,-0.133661,-0.281742,-0.154584,-0.0803653,-0.123477,0.252219
3172,5,0.00277557,-0.120502,-0.189255,0.247947,0.0294336,0.223366,-0.0509583,-0.291812,-0.14024,0.0130185,-0.123477,0.242758
3172,6,0.0928024,-0.163837,-0.192307,0.32241,0.0321802,0.246864,0.0128235,-0.222232,-0.16618,0.0786313,-0.22449,0.27236
3172,7,0.166045,-0.19588,-0.185898,0.356589,0.0633081,0.245949,0.0802673,-0.160587,-0.160992,0.154315,-0.34656,0.311423
3172,8,0.219145,-0.231891,-0.155991,0.396567,0.102676,0.228554,0.117194,-0.134037,-0.145123,0.194293,-0.327334,0.258017
3172,9,0.278349,-0.205646,-0.176437,0.422202,0.0547632,0.254494,0.13764,-0.0949741,-0.146039,0.246783,-0.402713,0.28945
3173,0,0.357695,-0.198627,-0.174606,0.455161,0.0678857,0.190407,0.168463,-0.0733066,-0.144208,0.299273,-0.385928,0.272665
3173,1,0.397063,-0.111957,-0.212753,0.518027,0.0337061,0.188576,0.213629,-0.0711703,-0.116742,0.342303,-0.426211,0.27114
3173,2,0.457487,-0.0902896,-0.197495,0.530234,0.0181421,0.174843,0.232855,-0.037601,-0.102704,0.371905,-0.434451,0.23757
3173,3,0.436736,-0.0774722,-0.197189,0.549766,0.0364526,0.173927,0.290533,-0.0168491,-0.114606,0.389911,-0.385013,0.220786
3173,4,0.444365,-0.0609927,-0.221298,0.542441,0.0657495,0.164772,0.275885,-0.0189853,-0.139935,0.392352,-0.370669,0.251303
3173,5,0.407439,-0.0902896,-0.210007,0.552817,0.145706,0.123268,0.306708,-0.0751376,-0.187848,0.384723,-0.23334,0.252524
3173,6,0.388823,-0.112873,-0.221298,0.555564,0.157913,0.133034,0.298773,-0.213993,-0.191815,0.37099,-0.0285672,0.214682
3173,7,0.379668,-0.120807,-0.191086,0.552207,0.174392,0.113808,0.321661,-0.359256,-0.190594,0.371905,0.196042,0.136862
3173,8,0.411101,-0.139423,-0.187119,0.561362,0.150894,0.129372,0.314032,-0.457218,-0.185406,0.386859,0.335202,0.119467
3173,9,0.419341,-0.167499,-0.161179,0.545798,0.160964,0.134865,0.296637,-0.500247,-0.194867,0.384112,0.430112,0.0746063
3174,0,0.393706,-0.2737,-0.151108,0.523521,0.193923,0.15226,0.265204,-0.527103,-0.189374,0.354815,0.472531,0.058432
3174,1,0.362273,-0.305133,-0.135544,0.485374,0.241226,0.157143,0.213934,-0.581424,-0.168011,0.320636,0.490537,0.0489716
3174,2,0.354643,-0.269123,-0.137375,0.450583,0.224136,0.173622,0.186163,-0.586307,-0.170758,0.318499,0.49664,0.0709442
3174,3,0.352202,-0.235553,-0.139816,0.419761,0.151809,0.168434,0.160834,-0.60004,-0.171063,0.317889,0.478025,0.09841
3174,4,0.343352,-0.144916,-0.163315,0.391685,0.0749048,0.174538,0.130011,-0.646122,-0.18327,0.306903,0.550656,0.091391
3174,5,0.315276,-0.0442081,-0.166367,0.356589,0.0172266,0.174843,0.0940002,-0.687015,-0.16618,0.288592,0.502133,0.128317
3174,6,0.28781,-0.0417667,-0.156296,0.33126,0.0150903,0.16172,0.0686707,-0.651004,-0.177167,0.268145,0.492063,0.116415
3174,7,0.282011,-0.0255923,-0.141342,0.28762,-0.0071875,0.198952,0.0265564,-0.564334,-0.167706,0.26784,0.370298,0.0910858
3174,8,0.272856,-0.0591617,-0.12822,0.247031,-0.0245825,0.218483,-0.0274597,-0.47034,-0.185101,0.257464,0.316587,0.0950531
3174,9,0.237456,-0.0817447,-0.137985,0.229331,-0.0279395,0.228554,-0.0421082,-0.379703,-0.184796,0.235492,0.263181,0.123129
3175,0,0.216704,-0.0234561,-0.134018,0.228721,-0.0334326,0.23954,-0.0543152,-0.301578,-0.18266,0.19826,0.135312,0.146933
3175,1,0.169707,-0.0811343,-0.13829,0.210715,-0.0242773,0.23069,-0.0509583,-0.248783,-0.191815,0.161639,0.0141574,0.198203
3175,2,0.120268,-0.0695377,-0.141037,0.190269,-0.0148169,0.197121,-0.0808655,-0.253971,-0.146954,0.104571,0.00530731,0.184164
3175,3,0.0815109,0.002789,-0.198715,0.126182,-0.0511328,0.227333,-0.14068,-0.237491,-0.160687,0.0810727,-0.0319241,0.220786
3175,4,0.0134567,0.0937314,-0.20665,0.0666724,-0.000168457,0.19529,-0.20141,-0.202091,-0.178998,0.0117978,-0.0236844,0.252829
3175,5,-0.100984,-0.0182681,-0.246933,0.0199805,0.0590356,0.191322,-0.246576,-0.179813,-0.211652,-0.0675479,-0.0960111,0.298605
3175,6,-0.158357,-0.00484039,-0.25029,-0.0428857,0.044082,0.207191,-0.304559,-0.162418,-0.201276,-0.131635,-0.14606,0.329428
3175,7,-0.21573,-0.134845,-0.167282,-0.0639429,-0.0273291,0.247475,-0.303949,-0.100772,-0.231793,-0.167035,-0.277896,0.355063
3175,8,-0.174837,-0.0655704,-0.0790863,-0.092019,-0.217148,0.3787,-0.333246,-0.075748,-0.18327,-0.154218,-0.480838,0.433188
3175,9,-0.0784012,-0.193439,0.00880432,-0.185708,-0.32457,0.440041,-0.428461,-0.0766635,-0.145123,-0.0684634,-0.68439,0.451193
3176,0,0.0747971,-0.245319,0.0438995,-0.330056,-0.365769,0.483986,-0.614313,-0.0903964,-0.115521,0.0456723,-0.664554,0.439902
3176,1,0.159331,-0.376239,0.0960846,-0.444497,-0.372483,0.509621,-0.735468,-0.020206,-0.136273,0.160113,-0.742373,0.337973
3176,2,0.220671,-0.277973,0.145218,-0.466165,-0.414292,0.577675,-0.783075,0.0902676,-0.162213,0.207415,-0.742373,0.297995
3176,3,0.231352,-0.444904,0.23616,-0.469827,-0.461289,0.648781,-0.752863,0.150692,-0.149091,0.235186,-0.883365,0.391074
3176,4,0.195341,-0.477863,0.361893,-0.44175,-0.530869,0.752846,-0.712274,0.083859,-0.0831726,0.14577,-1.06647,0.487509
3176,5,0.0946335,-0.676532,0.498306,-0.459146,-0.625474,0.898415,-0.692438,-0.0940585,0.0181458,0.0249203,-1.00177,0.596457
3176,6,0.0360397,-0.858112,0.645401,-0.504312,-0.684067,0.997292,-0.721124,-0.279911,0.0862,-0.0699893,-1.10431,0.643759
3176,7,0.0570969,-1.11202,0.736038,-0.591897,-0.761582,1.07114,-0.819696,-0.403202,0.131366,-0.0571719,-1.0268,0.706931
3176,8,0.213957,-1.00246,0.853226,-0.723733,-0.817734,1.1215,-0.978082,-0.448673,0.16524,0.064288,-1.01886,0.718527
3176,9,0.397368,-1.12575,1.00642,-0.869912,-0.938584,1.22129,-1.15051,-0.455387,0.195453,0.217181,-1.10065,0.795431
3177,0,0.554533,-1.29787,1.16481,-1.03562,-1.07683,1.31742,-1.32598,-0.532291,0.282428,0.338336,-1.27765,0.859213
3177,1,0.638762,-1.32778,1.29085,-1.17967,-1.17967,1.41538,-1.45263,-0.636661,0.380695,0.421649,-1.36676,0.919028
3177,2,0.699797,-1.36348,1.39674,-1.29624,-1.29259,1.50144,-1.56097,-0.658939,0.446307,0.462542,-1.57398,0.969382
3177,3,0.640898,-1.64455,1.51973,-1.28312,-1.32585,1.55973,-1.51672,-0.636356,0.480792,0.381671,-1.62494,1.0057
3177,4,0.505705,-1.71169,1.60732,-1.17173,-1.28008,1.60337,-1.3562,-0.60828,0.567157,0.223285,-1.77967,1.03011
3177,5,0.309477,-1.88564,1.66255,-0.937051,-1.23735,1.6229,-1.07696,-0.496585,0.601947,0.0291928,-1.91913,1.03164
3177,6,0.139494,-1.86733,1.74709,-0.669106,-1.23338,1.62199,-0.767206,-0.320194,0.617206,-0.154218,-2.00916,1.03225
3177,7,-0.0237747,-1.95339,1.79408,-0.421304,-1.27489,1.65342,-0.503839,-0.255191,0.65047,-0.32359,-2.16266,1.02889
3177,8,-0.129366,-2.0248,1.86366,-0.261086,-1.28343,1.67417,-0.350946,-0.298831,0.724933,-0.446271,-2.29175,1.02798
3177,9,-0.207796,-2.2018,1.94881,-0.181741,-1.23125,1.69859,-0.2716,-0.431278,0.805804,-0.522565,-2.41901,1.0765
3178,0,-0.223665,-2.47829,2.01564,-0.155801,-1.1751,1.70377,-0.255731,-0.572879,0.886981,-0.539655,-2.36133,1.09817
3178,1,-0.183076,-2.55642,2.06142,-0.157632,-1.1696,1.6702,-0.243219,-0.7215,0.948016,-0.452375,-2.26032,0.991354
3178,2,-0.0573441,-2.45388,2.04555,-0.154885,-1.2169,1.64213,-0.264886,-0.857608,0.944965,-0.329694,-2.09583,0.94985
3178,3,0.0601486,-2.38033,2.0605,-0.162515,-1.23735,1.57926,-0.241693,-1.03064,0.96236,-0.207929,-1.81964,0.835715
3178,4,0.129729,-2.30617,2.06599,-0.114297,-1.30937,1.62229,-0.187982,-1.22107,0.996844,-0.142926,-1.66553,0.834799
3178,5,0.150786,-2.29854,2.15205,-0.0697412,-1.31731,1.62992,-0.0909363,-1.42249,1.06734,-0.130719,-1.51416,0.952597
3178,6,0.167265,-2.29854,2.18593,0.0297461,-1.37285,1.66868,0.0262512,-1.59613,1.1534,-0.134076,-1.44611,0.882407
3178,7,0.252104,-2.22591,2.1844,0.103904,-1.49553,1.71751,0.106818,-1.66663,1.19643,-0.0522891,-1.44397,0.91506
3178,8,0.359221,-2.13893,2.19142,0.163718,-1.56358,1.70225,0.15412,-1.67548,1.17873,0.0325497,-1.43695,0.888815
3178,9,0.413847,-2.04372,2.131,0.205222,-1.64507,1.7111,0.164191,-1.7063,1.16896,0.0966367,-1.4513,0.901633
3179,0,0.500212,-2.04402,2.13008,0.163413,-1.64873,1.69981,0.0820984,-1.76642,1.18331,0.15401,-1.44184,0.877524
3179,1,0.601836,-2.09072,2.13924,0.0495825,-1.66704,1.74497,-0.0543152,-1.79145,1.18178,0.272418,-1.46625,0.860434
3179,2,0.796538,-2.13436,2.1487,-0.124978,-1.69634,1.77366,-0.275568,-1.84333,1.19765,0.439959,-1.47693,0.933066
3179,3,1.02115,-2.14717,2.14381,-0.351418,-1.70549,1.77396,-0.496515,-1.86499,1.17873,0.672809,-1.46411,0.961752
3179,4,1.24637,-2.10689,2.12794,-0.571145,-1.71922,1.78129,-0.729669,-1.91748,1.18636,0.889483,-1.40979,0.972128
3179,5,1.42428,-2.06783,2.13405,-0.789346,-1.73204,1.7996,-0.920709,-2.00537,1.21047,1.06435,-1.23676,0.962973
3179,6,1.54391,-1.98452,2.15205,-0.945901,-1.77293,1.84263,-1.05285,-2.09479,1.27608,1.19649,-1.16138,0.998068
3179,7,1.66141,-1.90761,2.17525,-1.02708,-1.81566,1.86979,-1.12914,-2.09357,1.27516,1.303,-1.1919,1.06368
3179,8,1.76028,-1.87374,2.19997,-1.05637,-1.87792,1.89542,-1.12792,-2.03711,1.28066,1.3799,-1.30573,1.12899
3179,9,1.78927,-1.88442,2.19295,-1.05088,-1.92308,1.93357,-1.16332,-2.02643,1.26021,1.36678,-1.41254,1.19582
3180,0,1.74441,-1.972,2.22194,-1.09605,-1.91026,1.94944,-1.20605,-2.11188,1.29012,1.31917,-1.43268,1.2242
3180,1,1.73495,-2.00985,2.22011,-1.17143,-1.96489,2.00163,-1.32018,-2.23426,1.33071,1.29872,-1.42719,1.28371
3180,2,1.82376,-1.99123,2.25063,-1.28434,-2.0479,2.01963,-1.43768,-2.32276,1.35573,1.38784,-1.37348,1.29378
3180,3,2.0267,-1.89357,2.30464,-1.41618,-2.18919,2.05137,-1.56494,-2.40821,1.38106,1.56148,-1.33594,1.30446
3180,4,2.20157,-1.78951,2.30678,-1.48271,-2.32286,2.08311,-1.62383,-2.47351,1.4067,1.73329,-1.33686,1.31484
3180,5,2.35416,-1.75533,2.34584,-1.51566,-2.38939,2.09715,-1.60125,-2.45276,1.42867,1.8926,-1.42719,1.34139
3180,6,2.44357,-1.75411,2.37788,-1.47508,-2.43242,2.14109,-1.54449,-2.45826,1.48787,1.9814,-1.51874,1.3771
3180,7,2.44968,-1.7831,2.4142,-1.42625,-2.44493,2.189,-1.47216,-2.54493,1.56539,1.9814,-1.48242,1.36703
3180,8,2.40848,-1.80965,2.51033,-1.36308,-2.46904,2.20762,-1.40441,-2.72406,1.65602,1.90114,-1.36646,1.35818
3180,9,2.29648,-1.81301,2.54329,-1.26054,-2.5078,2.22044,-1.28448,-2.91571,1.71889,1.80928,-1.25415,1.34505
3181,0,2.17929,-1.84169,2.61745,-1.12382,-2.54442,2.20518,-1.14471,-3.11347,1.79854,1.64846,-1.1214,1.27852
3181,1,1.97757,-1.90395,2.67726,-0.968484,-2.60606,2.24638,-0.966791,-3.26636,1.83882,1.45131,-1.06922,1.31667
3181,2,1.7847,-2.04738,2.76729,-0.823831,-2.60149,2.25858,-0.79162,-3.35608,1.87667,1.27767,-1.08356,1.30721
3181,3,1.67666,-2.16121,2.77522,-0.69291,-2.59264,2.28117,-0.657343,-3.37256,1.92977,1.15865,-1.19098,1.31087
3181,4,1.608,-2.31807,2.87227,-0.62272,-2.54594,2.26499,-0.57403,-3.39484,1.98043,1.09731,-1.27491,1.30935
3181,5,1.52316,-2.47249,2.95802,-0.568704,-2.48064,2.20518,-0.525507,-3.5102,2.0674,1.00728,-1.22821,1.2474
3181,6,1.44107,-2.52712,2.99556,-0.515298,-2.50047,2.22288,-0.468744,-3.62098,2.18184,0.934955,-1.23126,1.19247
3181,7,1.38736,-2.59029,3.08223,-0.417947,-2.49834,2.20365,-0.346368,-3.64417,2.28255,0.882159,-1.35334,1.19643
3181,8,1.33609,-2.62325,3.13564,-0.285806,-2.50627,2.21067,-0.199884,-3.58435,2.36068,0.812274,-1.52698,1.20894
3181,9,1.28726,-2.6675,3.21376,-0.20707,-2.50902,2.23447,-0.0912415,-3.49311,2.43697,0.758258,-1.73267,1.23061
3182,0,1.22165,-2.75753,3.27571,-0.138101,-2.44463,2.21708,-0.0167786,-3.34571,2.45833,0.673724,-1.90448,1.23244
3182,1,1.13193,-2.82222,3.29829,-0.102395,-2.38542,2.20701,0.0213684,-3.25171,2.49404,0.57912,-2.0943,1.25991
3182,2,1.00711,-2.90157,3.31172,-0.0621118,-2.3134,2.1591,0.0561584,-3.25934,2.57064,0.455829,-2.22156,1.29561
3182,3,0.910673,-2.96474,3.38954,-0.0203027,-2.32713,2.11668,0.090033,-3.32648,2.66249,0.348407,-2.27283,1.27517
3182,4,0.899992,-2.96413,3.44386,0.0178442,-2.44402,2.14933,0.136725,-3.38141,2.73696,0.345355,-2.42298,1.33346
3182,5,0.94821,-2.96901,3.49818,0.0703345,-2.49559,2.10569,0.18952,-3.43024,2.82759,0.383807,-2.57038,1.34322
3182,6,1.00192,-2.99984,3.49391,0.0535498,-2.52,2.11973,0.184637,-3.44702,2.87215,0.444232,-2.75714,1.43813
3182,7,1.03519,-3.16707,3.5406,0.0111304,-2.40129,2.0651,0.134894,-3.45954,2.91182,0.497332,-2.80384,1.44149
3182,8,1.09378,-3.26778,3.52046,-0.0538721,-2.25786,2.04038,0.0891174,-3.41834,2.93746,0.568744,-2.87982,1.46071
3182,9,1.23935,-3.28945,3.50429,-0.122231,-2.14159,2.00346,0.0238098,-3.37409,2.98873,0.697223,-2.96405,1.50405
3183,0,1.36081,-3.25527,3.48872,-0.187844,-2.0836,1.97172,-0.0299011,-3.37348,3.02291,0.82265,-2.94757,1.52785
3183,1,1.47372,-3.16707,3.48567,-0.286416,-2.11687,1.96958,-0.144647,-3.47968,3.06807,0.878192,-2.85816,1.50985
3183,2,1.47433,-3.13045,3.49605,-0.373391,-2.1187,1.93754,-0.214227,-3.60327,3.09279,0.898028,-2.78858,1.50985
3183,3,1.49722,-3.08803,3.46858,-0.420083,-2.14098,1.93021,-0.268854,-3.60877,3.0934,0.921222,-2.82428,1.53976
3183,4,1.54239,-3.10512,3.43929,-0.455178,-2.16783,1.95402,-0.304559,-3.47815,3.03847,0.970965,-2.93384,1.5721
3183,5,1.57229,-3.15395,3.42433,-0.454263,-2.16478,1.9647,-0.30639,-3.29871,2.96462,1.01216,-3.06415,1.56081
3183,6,1.60129,-3.16219,3.36269,-0.435647,-2.14708,1.97355,-0.302728,-3.20075,2.92556,1.03353,-3.15845,1.57943
3183,7,1.58389,-3.1512,3.30959,-0.40574,-2.13426,1.97965,-0.286554,-3.21662,2.91976,1.032,-3.12732,1.58126
3183,8,1.58023,-3.08498,3.27785,-0.400552,-2.14281,1.97569,-0.302118,-3.31458,2.89778,0.989581,-2.95398,1.57332
3183,9,1.55154,-2.97878,3.24092,-0.390786,-2.16325,1.97721,-0.268854,-3.43695,2.88253,0.963336,-2.70984,1.56905
3184,0,1.53659,-2.8738,3.21895,-0.325173,-2.16295,1.96195,-0.192865,-3.45496,2.84163,0.934649,-2.55207,1.4952
3184,1,1.49905,-2.80178,3.14754,-0.235757,-2.1367,1.97477,-0.0582825,-3.32709,2.73909,0.877581,-2.53314,1.58523
3184,2,1.36478,-2.84175,3.09352,-0.133828,-2.04149,1.98667,0.0891174,-3.2157,2.67592,0.781756,-2.53131,1.59102
3184,3,1.25552,-2.868,3.04134,-0.0328149,-2.00609,2.03611,0.173041,-3.1211,2.62343,0.668536,-2.53437,1.59469
3184,4,1.17099,-2.8622,2.99861,0.0169287,-2.01433,2.05412,0.228583,-3.14032,2.59871,0.570575,-2.55939,1.63253
3184,5,1.12613,-2.79354,2.9687,0.0730811,-2.07964,2.04191,0.236517,-3.25232,2.60085,0.490008,-2.54718,1.63436
3184,6,1.07577,-2.69435,2.92995,0.124351,-2.20232,2.05198,0.280157,-3.3924,2.60787,0.433246,-2.55329,1.72286
3184,7,1.02237,-2.60646,2.89577,0.185081,-2.28655,2.0181,0.306708,-3.49463,2.5978,0.356646,-2.59998,1.82876
3184,8,0.950346,-2.50484,2.77217,0.276328,-2.32317,2.00468,0.36286,-3.49738,2.55995,0.29317,-2.70465,1.87911
3184,9,0.857878,-2.4673,2.6855,0.290671,-2.28319,2.0001,0.420233,-3.4748,2.54531,0.247393,-2.85114,1.98897
3185,0,0.780058,-2.46791,2.64247,0.327903,-2.22887,1.98911,0.458075,-3.40766,2.52181,0.187884,-2.97016,2.03506
3185,1,0.690337,-2.45449,2.55458,0.354453,-2.18462,2.01688,0.505072,-3.46961,2.54256,0.131732,-3.03882,2.12234
3185,2,0.637846,-2.42488,2.52223,0.395652,-2.1541,1.97874,0.530707,-3.6222,2.57918,0.0578793,-3.01441,2.15957
3185,3,0.580168,-2.35714,2.51308,0.35842,-2.21178,1.99552,0.56153,-3.80561,2.60543,-0.00162994,-2.94544,2.16933
3185,4,0.55728,-2.3199,2.49995,0.451804,-2.26549,2.00681,0.548712,-3.98291,2.62526,-0.0498477,-2.87464,2.22793
3185,5,0.500822,-2.32845,2.46516,0.469504,-2.22917,1.97538,0.542609,-4.07172,2.61214,-0.086774,-2.89264,2.34176
3185,6,0.426665,-2.35042,2.33241,0.480796,-2.1422,1.95768,0.529486,-4.0885,2.59383,-0.15727,-3.02783,2.36007
3185,7,0.323821,-2.43282,2.27992,0.483237,-2.01982,1.92991,0.541998,-4.01007,2.56148,-0.224103,-3.13159,2.3857
3185,8,0.240813,-2.47463,2.21614,0.471946,-1.94811,1.92442,0.529181,-3.92035,2.52883,-0.282697,-3.26618,2.4443
3185,9,0.181914,-2.47158,2.15022,0.431052,-1.89745,1.87528,0.504767,-3.92279,2.51265,-0.337018,-3.28022,2.43972
3186,0,0.118437,-2.35652,2.09499,0.394126,-1.95268,1.88627,0.448004,-3.99115,2.52669,-0.40141,-3.19873,2.47634
